"","time_period","time_identifier","geographic_level","country_code","country_name","region_code","region_name","grade","gender","full_time_equivalent","headcount"
"535",201617,"Academic year","Regional","E92000001","England","E12000003","Yorkshire and The Humber","Head teacher","Total",2260.126519,2279.184301
"536",201617,"Academic year","Regional","E92000001","England","E12000003","Yorkshire and The Humber","Deputy head teacher","Total",1747.371768,1780.649559
"537",201617,"Academic year","Regional","E92000001","England","E12000003","Yorkshire and The Humber","Assistant head teacher","Total",3046.609702,3133.97389
"538",201617,"Academic year","Regional","E92000001","England","E12000003","Yorkshire and The Humber","Classroom teacher","Total",37313.95436,41289.66048
"539",201617,"Academic year","Regional","E92000001","England","E12000003","Yorkshire and The Humber","Total","Male",11721.60361,12098.93394
"540",201617,"Academic year","Regional","E92000001","England","E12000003","Yorkshire and The Humber","Total","Female",32635.43874,36372.53429
"541",201617,"Academic year","Regional","E92000001","England","E12000003","Yorkshire and The Humber","Total","Gender Unclassified",11.02,12
"542",201617,"Academic year","Regional","E92000001","England","E12000004","East Midlands","Total","Total",37496.04223,41698.03368
"543",201617,"Academic year","Regional","E92000001","England","E12000004","East Midlands","Head teacher","Total",2006.539197,2029.565552
"544",201617,"Academic year","Regional","E92000001","England","E12000004","East Midlands","Deputy head teacher","Total",1463.698684,1502.881554
"545",201617,"Academic year","Regional","E92000001","England","E12000004","East Midlands","Assistant head teacher","Total",2115.585225,2177.572822
"546",201617,"Academic year","Regional","E92000001","England","E12000004","East Midlands","Classroom teacher","Total",31910.21913,35988.01375
"547",201617,"Academic year","Regional","E92000001","England","E12000004","East Midlands","Total","Male",9842.022791,10215.75653
"548",201617,"Academic year","Regional","E92000001","England","E12000004","East Midlands","Total","Female",27638.48536,31465.93394
"549",201617,"Academic year","Regional","E92000001","England","E12000004","East Midlands","Total","Gender Unclassified",15.53408214,16.34319885
"550",201617,"Academic year","Regional","E92000001","England","E12000005","West Midlands","Total","Total",51122.53332,55967.93695
"551",201617,"Academic year","Regional","E92000001","England","E12000005","West Midlands","Head teacher","Total",2392.029172,2410.107604
"552",201617,"Academic year","Regional","E92000001","England","E12000005","West Midlands","Deputy head teacher","Total",2304.255973,2345.159141
"553",201617,"Academic year","Regional","E92000001","England","E12000005","West Midlands","Assistant head teacher","Total",3506.882098,3616.562642
"554",201617,"Academic year","Regional","E92000001","England","E12000005","West Midlands","Classroom teacher","Total",42919.36607,47596.10756
"555",201617,"Academic year","Regional","E92000001","England","E12000005","West Midlands","Total","Male",13109.64042,13545.7179
"556",201617,"Academic year","Regional","E92000001","England","E12000005","West Midlands","Total","Female",37954.72106,42362.50509
"557",201617,"Academic year","Regional","E92000001","England","E12000005","West Midlands","Total","Gender Unclassified",58.17183921,59.71396043
"558",201617,"Academic year","Regional","E92000001","England","E12000006","East of England","Total","Total",50650.48419,57074.83826
"559",201617,"Academic year","Regional","E92000001","England","E12000006","East of England","Head teacher","Total",2484.357459,2512.207883
"560",201617,"Academic year","Regional","E92000001","England","E12000006","East of England","Deputy head teacher","Total",2125.027282,2178.179528
"561",201617,"Academic year","Regional","E92000001","England","E12000006","East of England","Assistant head teacher","Total",2925.037495,3056.608945
"562",201617,"Academic year","Regional","E92000001","England","E12000006","East of England","Classroom teacher","Total",43116.06196,49327.8419
"563",201617,"Academic year","Regional","E92000001","England","E12000006","East of England","Total","Male",13149.47243,13708.52184
"564",201617,"Academic year","Regional","E92000001","England","E12000006","East of England","Total","Female",37482.39493,43346.70622
"565",201617,"Academic year","Regional","E92000001","England","E12000006","East of England","Total","Gender Unclassified",18.6168325,19.61019215
"566",201617,"Academic year","Regional","E92000001","England","E12000008","South East","Total","Total",70837.50947,79578.19118
"567",201617,"Academic year","Regional","E92000001","England","E12000008","South East","Head teacher","Total",3340.117646,3383.381737
"568",201617,"Academic year","Regional","E92000001","England","E12000008","South East","Deputy head teacher","Total",2830.661823,2911.267769
"569",201617,"Academic year","Regional","E92000001","England","E12000008","South East","Assistant head teacher","Total",4111.726534,4316.981812
"570",201617,"Academic year","Regional","E92000001","England","E12000008","South East","Classroom teacher","Total",60555.00347,68966.55986
"571",201617,"Academic year","Regional","E92000001","England","E12000008","South East","Total","Male",17941.81194,18632.61335
"572",201617,"Academic year","Regional","E92000001","England","E12000008","South East","Total","Female",52893.69753,60943.57782
"573",201617,"Academic year","Regional","E92000001","England","E12000008","South East","Total","Gender Unclassified",2,2
"574",201617,"Academic year","Regional","E92000001","England","E12000009","South West","Total","Total",42394.59642,48385.53312
"575",201617,"Academic year","Regional","E92000001","England","E12000009","South West","Head teacher","Total",2293.758993,2329.59594
"576",201617,"Academic year","Regional","E92000001","England","E12000009","South West","Deputy head teacher","Total",1752.974105,1800.914886
"577",201617,"Academic year","Regional","E92000001","England","E12000009","South West","Assistant head teacher","Total",2277.006275,2388.085852
"578",201617,"Academic year","Regional","E92000001","England","E12000009","South West","Classroom teacher","Total",36070.85705,41866.93645
"579",201617,"Academic year","Regional","E92000001","England","E12000009","South West","Total","Male",11999.41837,12562.69237
"580",201617,"Academic year","Regional","E92000001","England","E12000009","South West","Total","Female",30386.17068,35813.83161
"581",201617,"Academic year","Regional","E92000001","England","E12000009","South West","Total","Gender Unclassified",9.007368485,9.009149131
"582",201617,"Academic year","Regional","E92000001","England","E13000001","Inner London","Total","Total",28540.32488,30215.15098
"583",201617,"Academic year","Regional","E92000001","England","E13000001","Inner London","Head teacher","Total",1071.386811,1076.043665
"584",201617,"Academic year","Regional","E92000001","England","E13000001","Inner London","Deputy head teacher","Total",1270.2951,1306.498539
"585",201617,"Academic year","Regional","E92000001","England","E13000001","Inner London","Assistant head teacher","Total",2090.785127,2170.94518
"586",201617,"Academic year","Regional","E92000001","England","E13000001","Inner London","Classroom teacher","Total",24107.85784,25661.6636
"587",201617,"Academic year","Regional","E92000001","England","E13000001","Inner London","Total","Male",8072.601604,8358.62441
"588",201617,"Academic year","Regional","E92000001","England","E13000001","Inner London","Total","Female",20457.72328,21846.52657
"589",201617,"Academic year","Regional","E92000001","England","E13000001","Inner London","Total","Gender Unclassified",10,10
"590",201617,"Academic year","Regional","E92000001","England","E13000002","Outer London","Total","Total",48051.74774,51933.69767
"591",201617,"Academic year","Regional","E92000001","England","E13000002","Outer London","Head teacher","Total",1641.785673,1659.055483
"592",201617,"Academic year","Regional","E92000001","England","E13000002","Outer London","Deputy head teacher","Total",1892.46938,1937.084366
"593",201617,"Academic year","Regional","E92000001","England","E13000002","Outer London","Assistant head teacher","Total",3287.704059,3457.562092
"594",201617,"Academic year","Regional","E92000001","England","E13000002","Outer London","Classroom teacher","Total",41229.78863,44879.99573
"595",201617,"Academic year","Regional","E92000001","England","E13000002","Outer London","Total","Male",12380.01505,12789.16968
"596",201617,"Academic year","Regional","E92000001","England","E13000002","Outer London","Total","Female",35652.8731,39124.29641
"597",201617,"Academic year","Regional","E92000001","England","E13000002","Outer London","Total","Gender Unclassified",18.85958719,20.2315913
"598",201516,"Academic year","National","E92000001","England","","","Total","Total",456972.8793,503123.5475
"599",201516,"Academic year","National","E92000001","England","","","Head teacher","Total",21496.98027,21698.23002
"600",201516,"Academic year","National","E92000001","England","","","Deputy head teacher","Total",19248.74541,19669.81291
"601",201516,"Academic year","National","E92000001","England","","","Assistant head teacher","Total",28114.86659,29125.75959
"602",201516,"Academic year","National","E92000001","England","","","Classroom teacher","Total",388112.287,432629.745
"603",201516,"Academic year","National","E92000001","England","","","Total","Male",119611.3038,124096.1416
"604",201516,"Academic year","National","E92000001","England","","","Head teacher","Male",7292.456799,7335.576808
"605",201516,"Academic year","National","E92000001","England","","","Deputy head teacher","Male",5734.122235,5762.36842
"606",201516,"Academic year","National","E92000001","England","","","Assistant head teacher","Male",9166.178874,9313.50689
"607",201516,"Academic year","National","E92000001","England","","","Classroom teacher","Male",97418.54585,101684.6895
"608",201516,"Academic year","National","E92000001","England","","","Total","Female",337153.9009,378807.7125
"609",201516,"Academic year","National","E92000001","England","","","Head teacher","Female",14199.6546,14357.5283
"610",201516,"Academic year","National","E92000001","England","","","Deputy head teacher","Female",13512.59676,13905.41867
"611",201516,"Academic year","National","E92000001","England","","","Assistant head teacher","Female",18944.60593,19807.0582
"612",201516,"Academic year","National","E92000001","England","","","Classroom teacher","Female",290497.0436,330737.7073
"613",201516,"Academic year","National","E92000001","England","","","Total","Gender Unclassified",207.6746309,219.693387
"614",201516,"Academic year","National","E92000001","England","","","Head teacher","Gender Unclassified",4.868875908,5.12491297
"615",201516,"Academic year","National","E92000001","England","","","Deputy head teacher","Gender Unclassified",2.026417825,2.025818073
"616",201516,"Academic year","National","E92000001","England","","","Assistant head teacher","Gender Unclassified",4.081787159,5.194501088
"617",201516,"Academic year","National","E92000001","England","","","Classroom teacher","Gender Unclassified",196.69755,207.3481548
"618",201516,"Academic year","Regional","E92000001","England","E12000001","North East","Total","Total",22350.38,23987
"619",201516,"Academic year","Regional","E92000001","England","E12000001","North East","Head teacher","Total",1136.878811,1144.6721
"620",201516,"Academic year","Regional","E92000001","England","E12000001","North East","Deputy head teacher","Total",992.7844991,1009.967302
"621",201516,"Academic year","Regional","E92000001","England","E12000001","North East","Assistant head teacher","Total",1230.223255,1262.048558
"622",201516,"Academic year","Regional","E92000001","England","E12000001","North East","Classroom teacher","Total",18990.49343,20570.31204
"623",201516,"Academic year","Regional","E92000001","England","E12000001","North East","Total","Male",5626.142808,5797.488186
"624",201516,"Academic year","Regional","E92000001","England","E12000001","North East","Total","Female",16710.43719,18175.51181
"625",201516,"Academic year","Regional","E92000001","England","E12000001","North East","Total","Gender Unclassified",13.8,14
"626",201516,"Academic year","Regional","E92000001","England","E12000002","North West","Total","Total",61667.68912,66734.67129
"627",201516,"Academic year","Regional","E92000001","England","E12000002","North West","Head teacher","Total",3185.424125,3210.646043
"628",201516,"Academic year","Regional","E92000001","England","E12000002","North West","Deputy head teacher","Total",2859.810279,2902.735732
"629",201516,"Academic year","Regional","E92000001","England","E12000002","North West","Assistant head teacher","Total",3792.491734,3880.934276
"630",201516,"Academic year","Regional","E92000001","England","E12000002","North West","Classroom teacher","Total",51829.96298,56740.35523
"631",201516,"Academic year","Regional","E92000001","England","E12000002","North West","Total","Male",15608.38562,16123.09926
"632",201516,"Academic year","Regional","E92000001","England","E12000002","North West","Total","Female",46048.79867,50600.52885
"633",201516,"Academic year","Regional","E92000001","England","E12000002","North West","Total","Gender Unclassified",10.50483136,11.04317966
"634",201516,"Academic year","Regional","E92000001","England","E12000003","Yorkshire and The Humber","Total","Total",44315.87166,48465.9645
"635",201516,"Academic year","Regional","E92000001","England","E12000003","Yorkshire and The Humber","Head teacher","Total",2199.566145,2219.884969
"636",201516,"Academic year","Regional","E92000001","England","E12000003","Yorkshire and The Humber","Deputy head teacher","Total",1750.540555,1787.19969
"637",201516,"Academic year","Regional","E92000001","England","E12000003","Yorkshire and The Humber","Assistant head teacher","Total",2947.518125,3023.237109
"638",201516,"Academic year","Regional","E92000001","England","E12000003","Yorkshire and The Humber","Classroom teacher","Total",37418.24683,41435.64273
"639",201516,"Academic year","Regional","E92000001","England","E12000003","Yorkshire and The Humber","Total","Male",11772.98071,12204.27395
"640",201516,"Academic year","Regional","E92000001","England","E12000003","Yorkshire and The Humber","Total","Female",32527.99095,36245.69055
"641",201516,"Academic year","Regional","E92000001","England","E12000003","Yorkshire and The Humber","Total","Gender Unclassified",14.9,16
"642",201516,"Academic year","Regional","E92000001","England","E12000004","East Midlands","Total","Total",37596.67162,41745.8516
"643",201516,"Academic year","Regional","E92000001","England","E12000004","East Midlands","Head teacher","Total",2017.085159,2041.815051
"644",201516,"Academic year","Regional","E92000001","England","E12000004","East Midlands","Deputy head teacher","Total",1495.541732,1531.400928
"645",201516,"Academic year","Regional","E92000001","England","E12000004","East Midlands","Assistant head teacher","Total",2141.470766,2198.747119
"646",201516,"Academic year","Regional","E92000001","England","E12000004","East Midlands","Classroom teacher","Total",31942.57396,35973.8885
"647",201516,"Academic year","Regional","E92000001","England","E12000004","East Midlands","Total","Male",9944.709338,10302.58071
"648",201516,"Academic year","Regional","E92000001","England","E12000004","East Midlands","Total","Female",27620.73091,31407.4012
"649",201516,"Academic year","Regional","E92000001","England","E12000004","East Midlands","Total","Gender Unclassified",31.23137137,35.86969348
"650",201516,"Academic year","Regional","E92000001","England","E12000005","West Midlands","Total","Total",50878.98445,55638.7232
"651",201516,"Academic year","Regional","E92000001","England","E12000005","West Midlands","Head teacher","Total",2350.492137,2370.989331
"652",201516,"Academic year","Regional","E92000001","England","E12000005","West Midlands","Deputy head teacher","Total",2287.150273,2324.518813
"653",201516,"Academic year","Regional","E92000001","England","E12000005","West Midlands","Assistant head teacher","Total",3514.324815,3621.62028
"654",201516,"Academic year","Regional","E92000001","England","E12000005","West Midlands","Classroom teacher","Total",42727.01723,47321.59477
"655",201516,"Academic year","Regional","E92000001","England","E12000005","West Midlands","Total","Male",13113.01731,13541.09974
"656",201516,"Academic year","Regional","E92000001","England","E12000005","West Midlands","Total","Female",37715.35855,42044.81492
"657",201516,"Academic year","Regional","E92000001","England","E12000005","West Midlands","Total","Gender Unclassified",50.60859338,52.80854057
"658",201516,"Academic year","Regional","E92000001","England","E12000006","East of England","Total","Total",50686.10705,57025.55307
"659",201516,"Academic year","Regional","E92000001","England","E12000006","East of England","Head teacher","Total",2467.085171,2488.440157
"660",201516,"Academic year","Regional","E92000001","England","E12000006","East of England","Deputy head teacher","Total",2149.894909,2206.699046
"661",201516,"Academic year","Regional","E92000001","England","E12000006","East of England","Assistant head teacher","Total",2816.722254,2916.193004
"662",201516,"Academic year","Regional","E92000001","England","E12000006","East of England","Classroom teacher","Total",43252.40471,49414.22086
"663",201516,"Academic year","Regional","E92000001","England","E12000006","East of England","Total","Male",13229.59122,13823.44294
"664",201516,"Academic year","Regional","E92000001","England","E12000006","East of England","Total","Female",37438.32345,43183.91986
"665",201516,"Academic year","Regional","E92000001","England","E12000006","East of England","Total","Gender Unclassified",18.1923851,18.19027061
"666",201516,"Academic year","Regional","E92000001","England","E12000008","South East","Total","Total",70908.15013,79500.47125
"667",201516,"Academic year","Regional","E92000001","England","E12000008","South East","Head teacher","Total",3296.864077,3330.267438
"668",201516,"Academic year","Regional","E92000001","England","E12000008","South East","Deputy head teacher","Total",2841.568928,2910.855184
"669",201516,"Academic year","Regional","E92000001","England","E12000008","South East","Assistant head teacher","Total",4053.388648,4262.909031
"670",201516,"Academic year","Regional","E92000001","England","E12000008","South East","Classroom teacher","Total",60716.32848,68996.4396
"671",201516,"Academic year","Regional","E92000001","England","E12000008","South East","Total","Male",17942.30561,18634.17789
"672",201516,"Academic year","Regional","E92000001","England","E12000008","South East","Total","Female",52953.73523,60852.90308
"673",201516,"Academic year","Regional","E92000001","England","E12000008","South East","Total","Gender Unclassified",12.10929348,13.39028117
"674",201516,"Academic year","Regional","E92000001","England","E12000009","South West","Total","Total",42372.20477,48265.79543
"675",201516,"Academic year","Regional","E92000001","England","E12000009","South West","Head teacher","Total",2232.666535,2257.609362
"676",201516,"Academic year","Regional","E92000001","England","E12000009","South West","Deputy head teacher","Total",1781.107518,1829.63573
"677",201516,"Academic year","Regional","E92000001","England","E12000009","South West","Assistant head teacher","Total",2271.93341,2370.223463
"678",201516,"Academic year","Regional","E92000001","England","E12000009","South West","Classroom teacher","Total",36086.49731,41808.32688
"679",201516,"Academic year","Regional","E92000001","England","E12000009","South West","Total","Male",12023.84267,12594.25984
"680",201516,"Academic year","Regional","E92000001","England","E12000009","South West","Total","Female",30341.7621,35664.53559
"681",201516,"Academic year","Regional","E92000001","England","E12000009","South West","Total","Gender Unclassified",6.6,7
"682",201516,"Academic year","Regional","E92000001","England","E13000001","Inner London","Total","Total",28065.82716,29702.70989
"683",201516,"Academic year","Regional","E92000001","England","E13000001","Inner London","Head teacher","Total",1018.037566,1023.267234
"684",201516,"Academic year","Regional","E92000001","England","E13000001","Inner London","Deputy head teacher","Total",1232.627719,1263.377677
"685",201516,"Academic year","Regional","E92000001","England","E13000001","Inner London","Assistant head teacher","Total",2043.265582,2118.152957
"686",201516,"Academic year","Regional","E92000001","England","E13000001","Inner London","Classroom teacher","Total",23771.89629,25297.91202
"687",201516,"Academic year","Regional","E92000001","England","E13000001","Inner London","Total","Male",7912.109311,8192.547295
"688",201516,"Academic year","Regional","E92000001","England","E13000001","Inner London","Total","Female",20143.26354,21499.55914
"689",201516,"Academic year","Regional","E92000001","England","E13000001","Inner London","Total","Gender Unclassified",10.45431284,10.60345932
"690",201516,"Academic year","Regional","E92000001","England","E13000002","Outer London","Total","Total",48130.99331,52056.80725
"691",201516,"Academic year","Regional","E92000001","England","E13000002","Outer London","Head teacher","Total",1592.880546,1610.638333
"692",201516,"Academic year","Regional","E92000001","England","E13000002","Outer London","Deputy head teacher","Total",1857.719002,1903.422809
"693",201516,"Academic year","Regional","E92000001","England","E13000002","Outer London","Assistant head teacher","Total",3303.527999,3471.693791
"694",201516,"Academic year","Regional","E92000001","England","E13000002","Outer London","Classroom teacher","Total",41376.86576,45071.05231
"695",201516,"Academic year","Regional","E92000001","England","E13000002","Outer London","Total","Male",12438.21918,12883.17182
"696",201516,"Academic year","Regional","E92000001","England","E13000002","Outer London","Total","Female",35653.50029,39132.84746
"697",201516,"Academic year","Regional","E92000001","England","E13000002","Outer London","Total","Gender Unclassified",39.27384339,40.78796216
"698",201415,"Academic year","National","E92000001","England","","","Total","Total",455405.2243,500926.8066
"699",201415,"Academic year","National","E92000001","England","","","Head teacher","Total",21456.49715,21637.34354
"700",201415,"Academic year","National","E92000001","England","","","Deputy head teacher","Total",19084.71305,19456.40311
"701",201415,"Academic year","National","E92000001","England","","","Assistant head teacher","Total",26721.65844,27628.14149
"702",201415,"Academic year","National","E92000001","England","","","Classroom teacher","Total",388142.3557,432204.9185
"703",201415,"Academic year","National","E92000001","England","","","Total","Male",119473.91,123969.5756
"704",201415,"Academic year","National","E92000001","England","","","Head teacher","Male",7318.871152,7358.819362
"705",201415,"Academic year","National","E92000001","England","","","Deputy head teacher","Male",5815.696772,5834.400321
"706",201415,"Academic year","National","E92000001","England","","","Assistant head teacher","Male",8858.007641,8978.650465
"707",201415,"Academic year","National","E92000001","England","","","Classroom teacher","Male",97481.33444,101797.7054
"708",201415,"Academic year","National","E92000001","England","","","Total","Female",335650.0227,376657.6874
"709",201415,"Academic year","National","E92000001","England","","","Head teacher","Female",14117.36413,14258.46329
"710",201415,"Academic year","National","E92000001","England","","","Deputy head teacher","Female",13260.52691,13613.74319
"711",201415,"Academic year","National","E92000001","England","","","Assistant head teacher","Female",17849.57387,18635.4141
"712",201415,"Academic year","National","E92000001","England","","","Classroom teacher","Female",290422.5578,330150.0668
"713",201415,"Academic year","National","E92000001","England","","","Total","Gender Unclassified",281.2915643,299.5436622
"714",201415,"Academic year","National","E92000001","England","","","Head teacher","Gender Unclassified",20.2618665,20.06089443
"715",201415,"Academic year","National","E92000001","England","","","Deputy head teacher","Gender Unclassified",8.489365989,8.259597364
"716",201415,"Academic year","National","E92000001","England","","","Assistant head teacher","Gender Unclassified",14.07692308,14.07692308
"717",201415,"Academic year","National","E92000001","England","","","Classroom teacher","Gender Unclassified",238.4634088,257.1462474
"718",201415,"Academic year","Regional","E92000001","England","E12000001","North East","Total","Total",22249.55,23838
"719",201415,"Academic year","Regional","E92000001","England","E12000001","North East","Head teacher","Total",1144.395925,1149.391424
"720",201415,"Academic year","Regional","E92000001","England","E12000001","North East","Deputy head teacher","Total",1005.088974,1017.082183
"721",201415,"Academic year","Regional","E92000001","England","E12000001","North East","Assistant head teacher","Total",1219.934898,1252.52747
"722",201415,"Academic year","Regional","E92000001","England","E12000001","North East","Classroom teacher","Total",18880.1302,20418.99892
"723",201415,"Academic year","Regional","E92000001","England","E12000001","North East","Total","Male",5671.153158,5825.460287
"724",201415,"Academic year","Regional","E92000001","England","E12000001","North East","Total","Female",16567.39684,18001.53971
"725",201415,"Academic year","Regional","E92000001","England","E12000001","North East","Total","Gender Unclassified",11,11
"726",201415,"Academic year","Regional","E92000001","England","E12000002","North West","Total","Total",61671.46469,66887.0461
"727",201415,"Academic year","Regional","E92000001","England","E12000002","North West","Head teacher","Total",3187.805143,3216.918303
"728",201415,"Academic year","Regional","E92000001","England","E12000002","North West","Deputy head teacher","Total",2872.264021,2905.617279
"729",201415,"Academic year","Regional","E92000001","England","E12000002","North West","Assistant head teacher","Total",3665.279571,3766.275788
"730",201415,"Academic year","Regional","E92000001","England","E12000002","North West","Classroom teacher","Total",51946.11596,56998.23473
"731",201415,"Academic year","Regional","E92000001","England","E12000002","North West","Total","Male",15606.29561,16157.52516
"732",201415,"Academic year","Regional","E92000001","England","E12000002","North West","Total","Female",46051.38189,50714.43223
"733",201415,"Academic year","Regional","E92000001","England","E12000002","North West","Total","Gender Unclassified",13.78718912,15.08871322
"734",201415,"Academic year","Regional","E92000001","England","E12000003","Yorkshire and The Humber","Total","Total",44471.38016,48532.17172
"735",201415,"Academic year","Regional","E92000001","England","E12000003","Yorkshire and The Humber","Head teacher","Total",2189.513067,2211.526911
"736",201415,"Academic year","Regional","E92000001","England","E12000003","Yorkshire and The Humber","Deputy head teacher","Total",1807.280735,1836.376587
"737",201415,"Academic year","Regional","E92000001","England","E12000003","Yorkshire and The Humber","Assistant head teacher","Total",2896.003473,2962.558795
"738",201415,"Academic year","Regional","E92000001","England","E12000003","Yorkshire and The Humber","Classroom teacher","Total",37578.58289,41521.70942
"739",201415,"Academic year","Regional","E92000001","England","E12000003","Yorkshire and The Humber","Total","Male",11810.72171,12223.67401
"740",201415,"Academic year","Regional","E92000001","England","E12000003","Yorkshire and The Humber","Total","Female",32643.88845,36291.49771
"741",201415,"Academic year","Regional","E92000001","England","E12000003","Yorkshire and The Humber","Total","Gender Unclassified",16.77,17
"742",201415,"Academic year","Regional","E92000001","England","E12000004","East Midlands","Total","Total",37704.67584,41789.92221
"743",201415,"Academic year","Regional","E92000001","England","E12000004","East Midlands","Head teacher","Total",2048.709531,2066.493068
"744",201415,"Academic year","Regional","E92000001","England","E12000004","East Midlands","Deputy head teacher","Total",1502.349944,1536.249335
"745",201415,"Academic year","Regional","E92000001","England","E12000004","East Midlands","Assistant head teacher","Total",2093.294119,2148.337131
"746",201415,"Academic year","Regional","E92000001","England","E12000004","East Midlands","Classroom teacher","Total",32060.32224,36038.84267
"747",201415,"Academic year","Regional","E92000001","England","E12000004","East Midlands","Total","Male",10067.34524,10438.88834
"748",201415,"Academic year","Regional","E92000001","England","E12000004","East Midlands","Total","Female",27561.19549,31269.30231
"749",201415,"Academic year","Regional","E92000001","England","E12000004","East Midlands","Total","Gender Unclassified",76.13510521,81.7315564
"750",201415,"Academic year","Regional","E92000001","England","E12000005","West Midlands","Total","Total",51156.02363,55790.84615
"751",201415,"Academic year","Regional","E92000001","England","E12000005","West Midlands","Head teacher","Total",2343.929295,2362.824356
"752",201415,"Academic year","Regional","E92000001","England","E12000005","West Midlands","Deputy head teacher","Total",2238.90354,2279.19617
"753",201415,"Academic year","Regional","E92000001","England","E12000005","West Midlands","Assistant head teacher","Total",3398.977488,3499.278666
"754",201415,"Academic year","Regional","E92000001","England","E12000005","West Midlands","Classroom teacher","Total",43174.2133,47649.54696
"755",201415,"Academic year","Regional","E92000001","England","E12000005","West Midlands","Total","Male",13164.99505,13610.6812
"756",201415,"Academic year","Regional","E92000001","England","E12000005","West Midlands","Total","Female",37938.11558,42125.15297
"757",201415,"Academic year","Regional","E92000001","England","E12000005","West Midlands","Total","Gender Unclassified",52.91299812,55.01197735
"758",201415,"Academic year","Regional","E92000001","England","E12000006","East of England","Total","Total",50349.1388,56682.30079
"759",201415,"Academic year","Regional","E92000001","England","E12000006","East of England","Head teacher","Total",2448.278452,2464.119486
"760",201415,"Academic year","Regional","E92000001","England","E12000006","East of England","Deputy head teacher","Total",2131.75082,2178.028389
"761",201415,"Academic year","Regional","E92000001","England","E12000006","East of England","Assistant head teacher","Total",2625.416902,2715.43784
"762",201415,"Academic year","Regional","E92000001","England","E12000006","East of England","Classroom teacher","Total",43143.69263,49324.71507
"763",201415,"Academic year","Regional","E92000001","England","E12000006","East of England","Total","Male",13198.21772,13800.06182
"764",201415,"Academic year","Regional","E92000001","England","E12000006","East of England","Total","Female",37130.38775,42861.20563
"765",201415,"Academic year","Regional","E92000001","England","E12000006","East of England","Total","Gender Unclassified",20.53333333,21.03333333
"766",201415,"Academic year","Regional","E92000001","England","E12000008","South East","Total","Total",70683.75397,79053.55077
"767",201415,"Academic year","Regional","E92000001","England","E12000008","South East","Head teacher","Total",3300.793596,3331.719268
"768",201415,"Academic year","Regional","E92000001","England","E12000008","South East","Deputy head teacher","Total",2786.222635,2853.252655
"769",201415,"Academic year","Regional","E92000001","England","E12000008","South East","Assistant head teacher","Total",3821.18499,3992.829403
"770",201415,"Academic year","Regional","E92000001","England","E12000008","South East","Classroom teacher","Total",60775.55275,68875.74944
"771",201415,"Academic year","Regional","E92000001","England","E12000008","South East","Total","Male",17923.79965,18599.36815
"772",201415,"Academic year","Regional","E92000001","England","E12000008","South East","Total","Female",52720.96746,60410.20831
"773",201415,"Academic year","Regional","E92000001","England","E12000008","South East","Total","Gender Unclassified",38.986851,43.97431085
"774",201415,"Academic year","Regional","E92000001","England","E12000009","South West","Total","Total",42140.65298,47943.10479
"775",201415,"Academic year","Regional","E92000001","England","E12000009","South West","Head teacher","Total",2201.5603,2220.131821
"776",201415,"Academic year","Regional","E92000001","England","E12000009","South West","Deputy head teacher","Total",1737.368959,1779.417066
"777",201415,"Academic year","Regional","E92000001","England","E12000009","South West","Assistant head teacher","Total",2151.996545,2236.761176
"778",201415,"Academic year","Regional","E92000001","England","E12000009","South West","Classroom teacher","Total",36049.72718,41706.79473
"779",201415,"Academic year","Regional","E92000001","England","E12000009","South West","Total","Male",12071.93138,12642.65785
"780",201415,"Academic year","Regional","E92000001","England","E12000009","South West","Total","Female",30056.22159,35286.34694
"781",201415,"Academic year","Regional","E92000001","England","E12000009","South West","Total","Gender Unclassified",12.5,14.1
"782",201415,"Academic year","Regional","E92000001","England","E13000001","Inner London","Total","Total",27630.15581,29277.94615
"783",201415,"Academic year","Regional","E92000001","England","E13000001","Inner London","Head teacher","Total",1032.580994,1042.544677
"784",201415,"Academic year","Regional","E92000001","England","E13000001","Inner London","Deputy head teacher","Total",1158.386275,1190.289488
"785",201415,"Academic year","Regional","E92000001","England","E13000001","Inner London","Assistant head teacher","Total",1888.768825,1963.622356
"786",201415,"Academic year","Regional","E92000001","England","E13000001","Inner London","Classroom teacher","Total",23550.41972,25081.48963
"787",201415,"Academic year","Regional","E92000001","England","E13000001","Inner London","Total","Male",7728.258093,8015.44102
"788",201415,"Academic year","Regional","E92000001","England","E13000001","Inner London","Total","Female",19886.21189,21245.51162
"789",201415,"Academic year","Regional","E92000001","England","E13000001","Inner London","Total","Gender Unclassified",15.68583112,16.99351468
"790",201415,"Academic year","Regional","E92000001","England","E13000002","Outer London","Total","Total",47348.42841,51131.91795
"791",201415,"Academic year","Regional","E92000001","England","E13000002","Outer London","Head teacher","Total",1558.930844,1571.674231
"792",201415,"Academic year","Regional","E92000001","England","E13000002","Outer London","Deputy head teacher","Total",1845.097147,1880.89396
"793",201415,"Academic year","Regional","E92000001","England","E13000002","Outer London","Assistant head teacher","Total",2960.801628,3090.512861
"794",201415,"Academic year","Regional","E92000001","England","E13000002","Outer London","Classroom teacher","Total",40983.59879,44588.8369
"795",201415,"Academic year","Regional","E92000001","England","E13000002","Outer London","Total","Male",12231.19239,12655.81771
"796",201415,"Academic year","Regional","E92000001","England","E13000002","Outer London","Total","Female",35094.25577,38452.48999
"797",201415,"Academic year","Regional","E92000001","England","E13000002","Outer London","Total","Gender Unclassified",22.98025641,23.61025641
